Nombre para mostrar;Clr Clb Newucmdb;Clr Service Code;Subtipo;Grupo de administración de configuración;Clr Istatus;Título;Comentarios;Clr Arr Location;Fecha y hora de modificación del sistema
"fw_axa_valledupar";"false";"sgx0062";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // CORREO // VALLEDUPAR // CARRERA  11 N°  14-82 // FIREWALL";"SEDE CLIENTE";"09/05/22 03:36:40"
"faz_smsac10_sms";"true";"SMSAC10";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"BOGOTA - Firewall Dedicado - Tipo 3 - 3M  + NEGOCIACION 30 DIAS GRATIS SMSAC10";"TRIARA\BUNKER3\K23(AB)\32";"22/04/23 07:03:25"
"fw-spn_bucaramanga.4-72.com.co";"false";"sqh0390";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORPO // CORREO // Bucaramanga // Regional Oriente - ADMINSTRATIVA /BMANGA/CARRERA 36 Nº 52-68 // FIREWALL EN CLIENTE";"SEDE CLIENTE";"09/05/22 03:35:09"
"waf-unilibre";"false";"uli0038";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"SOP COMERCIAL CORP // CORREO // BOGOTA // Datacenter Triara // SERVICIOS ESPECIALES DATACENTER";"";"13/03/23 18:52:16"
"fw_virtual-cloud_aval";"true";"ATT3928";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"CLOUD AVAL // Firewall Virtual  AVAL";"";"21/02/22 14:06:45"
"COMFENALCO(unknown)";"true";"FENA029";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP  // FIREWALL CENTRALIZADO // CALLE 5 #6-63 // CALI";"";"08/06/22 10:00:34"
"V07-AMV-Prod@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"udm0029";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"managed vpn";"AUTOREGULADOR DE MERCADO DE VALORES - AMV BOGOTA CLL 72 # 10-07 OF 1202 MANAGED VPN";"";"22/04/20 09:52:24"
"V04-ALMABD (fw-cloud_aval_ortezal_ad12)";"false";"agd0369";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"FIREWALL CONTINGENCIA *ALMAVIVA  ORTEZAL";"";"22/04/20 09:52:24"
"FW-SPN_BOGOTA2(fw-spn_bogota2)";"true";"SQH0388";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORPO // CORREO // Bogota // Diagonal 25G No 95A - 55 // FIREWALL EN CLIENTE";"";"26/08/22 09:56:58"
"MTI_2";"false";"mtf0045";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"Servicio de Seguridad NO administrado por CLARO";"TRIARA\BUNKER1\F3(AB)\8";"11/05/20 22:40:05"
"V02-SIM_LAN_OTV (mgmtvpnnodo2)";"false";"utt0034";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall";"SOAV - PROYECTO HOSTING Y SEGURIDAD - Firewall dedicado centralizado - UTT0034";"";"22/04/20 09:52:25"
"PARADIGMA1(paradigma1)";"true";"PARAD16";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL PYME //  Bogotá  // Triara   //  FIREWALL // 100 MEGAS // PARAD16";"TRIARA\BUNKER4\AY13(AB)\20";"08/06/22 10:00:04"
"PARADIGMA2(paradigma1)";"true";"PARAD16";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL PYME //  Bogotá  // Triara   //  FIREWALL // 100 MEGAS // PARAD16";"TRIARA\BUNKER4\BB13(AB)\30";"08/06/22 10:02:06"
"fw_gzm0280_fw-fanalca-gzm0058-059-393-gzm0280";"true";"GZM0280";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP SOPORTE COMERCIAL CORPO // CORREO // SINCELEJO // CALLE 28 # 21 -85 AV LUIS CARLOS GALANSUPERMOTOS DE CORDOBA //FIREWALL EN CLIENTE //5120";"SEDE CLIENTE_FANALCA";"22/04/23 07:02:02"
"FW_DIAN-SAN_AGUSTIN1(fw_fw_dian_san_agustin1)";"true";"DIN0801";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA  // CARRERA  8 # 6C - 38 PISO 5 // FIREWALL EN CLIENTE";"";"02/01/23 12:44:39"
"V05-ALPOAPLI@FG1K5D3I14803459 (fw-cloud_aval_triara_aw13)";"false";"aag0277";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // SAP 6000007219 // Bogotá // Triara // FIREWALL // 100M";"";"18/08/20 23:21:48"
"V12-BROMPRO@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"bcolu06";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"hosting";"No Administrado por CLARO //FIREWALL CENTRALIZADO EN DC 400Kbps";"";"22/04/20 09:52:27"
"fw_axa_bucaramanga";"true";"SFW0198";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CORREO // BUCARAMANGA // CALLE 43 # 29 – 55 EDIFICIO PALMAS 42 PISO 9 // LAS PALMAS 42 // FIREWALL EN CLIENTE  SFW0198";"SEDE CLIENTE";"08/06/22 09:53:00"
"fw_waf_previsora_gtd";"true";"ZBHB107";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COM CORP//MEDELLÍN//DATACENTER EL POBLADO, GTD COLOMBIA, CRA. 45 #14 -111//SERVICIOS ESPECIALES DATACENTER (SERVICIOS PROFESIONALES DE SEGURIDAD)//NO APLICA";"GTD MEDELLIN -  ISLA 3";"21/03/23 19:01:51"
"FG10E0TB21900581(fw_niquia_sede2)";"true";"BCB4130";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BELLO // ADVANCED  MANAGED FIREWALL  5GB // FW2 EN NIQUIA // FW - FISICO - DATACENTER NIQUIA - SDWAN OPERADORES 4";"";"12/01/23 01:25:17"
"fw_axa_104arl";"false";"sfw0192";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO //  BOGOTA// AV. 15 N° 104 - 33 PISO 3// BOGOTA ARL // FIREWALL EN CLIENTE";"SEDE CLIENTE";"09/05/22 03:35:30"
"V12_GASES_O";"false";"gdu0054";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP /// FIREWALL CENTRALIZADO //   DC TRIARA // BOGOTA";"";"28/05/21 03:32:07"
"FW-ALKOSTO-TRIARA(fw-alkosto-ortezal)";"true";"CEO0315";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"FORTIGATE 620 B - CEO0315";"";"12/01/23 01:25:32"
"V23-DAVIV";"false";"davi606";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA // DATACENTER ORTEZAL // FIREWALL CENTRALIZADO // 300MBPS";"";"28/05/21 03:30:55"
"ziwq009";"true";"ZIWQ009";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"";"SOP COM CORP // BOGOTA // DATACENTER TRIARA  // SERVICIOS ESPECIALES DATACENTER (SERVIDORES VIRTUALES)";"";"21/04/23 03:16:40"
"faz_la-previsora";"false";"zhrz067";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Subgerente de Infraestructura y Servicios de TI";"SOP OM COPR //  BOGOTA //  DATACENTER TRIARA, KM. 7.5 VÍA SIBERIA CELTA TRADE PARK (FUNZA, CUNDINAMARCA) //  SERVICIOS ESPECIALES DATACENTER (SERVICIOS PROFESIONALES DE SEGURIDAD) // REEMPLAZO DE OT 16520908";"";"21/03/23 17:47:15"
"V43-CRYSTALBD@FG3K1B3I11700698 (mithrandir)";"false";"fmn0186";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"“Servicio de Seguridad Administrada No Identificado por el Grupo Administrador”";"";"22/04/20 09:52:28"
"bypass allot megacenter";"false";"tfm3033";"Others";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"CI_PROYECTO_BYPASS_ALLOT_FISICO_1";"";"03/12/21 23:30:31"
"fw-unilibre-megac";"true";"ULI0336";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"E-BUSINESS HOSTING DEDICADO";"Canal caído SAnta Paula";"MEGACENTER\PISO1\l06(AB)\35";"15/04/23 01:12:34"
"asa-seguridad.telmex.com";"false";"tfm0413";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"CI_FW ASA - SEGURIDAD FISICA";"ORTEZAL\BUNKER1\AD12(AB)\17";"06/12/21 03:55:19"
"fw_zzpp042_fw-burica-zzpp013_52_19-zzzpp042";"true";"ZZPP042";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO  //Barranquilla //CARRERA 51B N° 79-348 // FIREWALL EN CLIENTE //5 MBPS";"Barranquilla //CARRERA 51B N° 79-348 - Rack 1 U2";"22/04/23 07:03:14"
"FW-CONSO-COMWA1";"false";"dpv0092";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM CORP //    BOGOTA // CARRERA 13 # 97 -98 - DATACENTER COMWARE // FIREWALL EN CLIENTE";"";"19/10/22 12:04:41"
"fw_gzm0253_fw-fanalca_gzm0033-34-200-gzm0253";"true";"GZM0253";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BOGOTA //CRA 24 # 70A-90SUPERMOTOS DE BOGOTA //FIREWALL EN CLIENTE";"SEDE CLIENTE_FANALCA";"22/04/23 07:03:40"
"fw-datecsa2";"false";"dae0103";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORP // CORREO // BOGOTA // DATACENTER TRIARA - INFRAESTRUCTURA DATECSA // FIREWALL EN CLIENTE // DAE0006";"";"26/11/21 10:08:30"
"V68-AGAVAL";"false";"agk0030";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"SOPORTE COMERCIAL CORP//CORREO//SERVICIOS ESPECIALES DATACENTER (FIREWALL AVANZADO (VSG))-20 MB//NA//TRIARA   AGK0030";"";"27/05/21 03:30:47"
"V14-AgavalProd@FG3K1B3I11700698 (mithrandir)";"false";"gaa0011";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"firewall dedicado";"";"22/04/20 09:52:28"
"FGT30E5619078528(fw_gzm0280_fw-fanalca-gzm0058-059-393-gzm0280)";"true";"GZM0280";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP SOPORTE COMERCIAL CORPO // CORREO // SINCELEJO // CALLE 28 # 21 -85 AV LUIS CARLOS GALANSUPERMOTOS DE CORDOBA //FIREWALL EN CLIENTE //5120";"";"08/06/22 10:01:03"
"FGT30E5619078514(fw_gzm0277_fw-fanalca-gzm0141-370-415-gzm0277)";"true";"GZM0277";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // PALMIRA //CLL 29 # 27-43SUPERMOTOS DEL VALLE //FIREWALL EN CLIENTE //8192";"";"08/06/22 10:00:58"
"ta-triara";"false";"tfm3447";"Others";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"CI_PROYECTO_CISCOL_TETRATION_FISICO_1";"TRIARA\BUNKER4\AY38(AB)\6 TRIARA\BUNKER4\AY38(AB)\7";"03/12/21 23:34:06"
"V07-DAVI-BACK@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"dvv0940";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"internet dedicado";"INTERNET DEDICADO DATACENTER //   1 enlace fibra  a 400 K en Bogotá";"";"22/04/20 09:52:29"
"FW-BINVERSIONES2(fw-binversiones2)";"true";"BWSP046";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CORREO//BOGOTA//DATACENTER TRIARA//FIREWALL EN CLIENTE//FORTINET 80E//REMPLAZO DE LA OT 13020850";"TRIARA\BUNKER1\H3(AB)\7";"10/12/22 15:24:16"
"V33-Roche1@FG3K1B3I11700698 (mithrandir)";"false";"poh0004";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"“Servicio de Seguridad Administrada No Identificado por el Grupo Administrador”";"";"22/04/20 09:52:30"
"fw_previsora-triara1";"false";"zbhb103";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"OP COM CORP//BOGOTÁ//DATACENTER TRIARA, KM. 7.5 VÍA SIBERIA CELTA TRADE PARK (FUNZA, CUNDINAMARCA)//SERVICIOS ESPECIALES DATACENTER (FIREWALL AVANZADO (VSG))//NO APLICASOP COM CORP//BOGOTÁ//DATACENTER TRIARA, KM. 7.5 VÍA SIBERIA CELTA TRADE PARK (FUNZA, C";"";"09/05/22 03:31:37"
"V35-COMDUAR";"false";"cgy0012";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"";"";"22/09/20 10:47:10"
"V121-FWCOM1(fw_central_eyn02-n3)";"true";"WCP0122";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOAV - FIREWALL/1024K//Triara// BOGOTA WCP0122";"";"27/04/22 16:12:47"
"aexpress";"false";"aexpr50";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // Bogota // Kr 103 # 24 B 20 Barrio La Rosita // FIREWALL Excluidos";"";"26/11/21 15:52:47"
"FGT30E5619077457(fw_zzpp032_fw-burica-zzpp028-07-45-zzpp032)";"true";"ZZPP032";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO  //Bogota //CALLE 128B N° 58-04 LAS VILLAS // FIREWALL EN CLIENTE //5 MBPS";"";"08/06/22 10:00:11"
"V214-CALMM";"false";"hnkt013";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM CORP// BOGOTA // TRIARA // FIREWALL CENTRALIZADO // 90MB-REEMPLAZO DE OT 15816928-15816985-15903710";"";"28/05/21 03:32:04"
"cgc_calle941_bog";"false";"itmaj12";"switch";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP  // FIREWALL // AV 6  NO. 28N-102 // CALI";"";"14/03/22 00:30:47"
"fw_gzm0264_fw-fanalca-gzm0114-144-424-gzm0264";"true";"GZM0264";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // IBAGUE //CARRERA 5 # 37-55SUPERMOTOS DEL TOLIMA //FIREWALL EN CLIENTE //8192";"SEDE CLIENTE_FANALCA";"22/04/23 07:03:31"
"V34-BANCOLD(fw_central_eyn02-n3)";"true";"BDX0054";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // SAP 6000005224 // TRIARA // FIREWALL  / BDX0054";"";"29/11/22 01:08:01"
"V12-GASES-INT (fw-cloud_aval_triara_aw13)";"false";"gdu0055";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX DEDICATED INTERNET ACCESS";"";"";"22/04/20 09:52:31"
"V09-FW-FURL0 (fw-chasis-bk4)";"false";"tdy0005";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"IP DATA INTRANET LOCAL";"SOAV - INTERNET DEDICADO DOS MIL 500K  No. Servicio: TDY0005";"";"19/08/20 23:19:04"
"fw-valorem-ortezal";"true";"VAB0082";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO//FIREWALL//TRIARA";"ORTEZAL\BUNKER1\AD12(AB)\23";"01/04/23 01:12:39"
"FG100FTK21037593";"true";"SUC0059";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // SIBERIA // COORDENADAS 4.6775397, -74.1122391 VIA SIBERIA-FUNZA // FIREWALL EN CLIENTE //AUTOMATICO MASIVO INCIDENTES";"";"09/03/23 16:25:34"
"V46-FRIGOPRO (fw-chasis-bk3)";"false";"fcolq16";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"Servicios de Seguridad";"No Administrado por CLARO //Firewall Centralizado Dedicado Perimetral - 20 Mbps";"";"22/04/20 09:52:32"
"fw-belltech-triara2";"true";"BEB0020";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // SAP 6000002427// BOGOTA // TRIARA // FIREWALL NODO 2";"";"12/01/23 01:22:36"
"fw_servicios_especiales_bquilla";"true";"ZIFL053";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"ZTE-BARRANQUILLA-SICTE // SOP COM CORP// BARRANQUILLA // CALLE 70 #52-54 LOCAL 2-204   // FIREWALL EN CLIENTE //  REMPLAZO DE OT 16695325 //";"";"22/04/23 07:01:12"
"V03-PEAJESE";"false";"eyq0077";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"IaaS SICESS Firewall + IPS";"";"28/05/21 03:30:33"
"V12_GASES_O(fw-cloud_aval_triara-aw13)";"true";"GDU0054";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP /// FIREWALL CENTRALIZADO //   DC TRIARA // BOGOTA";"";"27/04/22 16:13:40"
"FW-FUERZAS-M2";"false";"fqa0166";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA // DATA CENTER TRIARA // FIREWALL EN CLIENTE";"TRIARA\BUNKER5\AV12(AB)\41";"01/04/22 03:36:26"
"fw_axa_bucaramanga";"true";"SFW0198";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CORREO // BUCARAMANGA // CALLE 43 # 29 – 55 EDIFICIO PALMAS 42 PISO 9 // LAS PALMAS 42 // FIREWALL EN CLIENTE  SFW0198";"";"26/08/22 09:41:40"
"fw-burica-zzpp009-34-53-59-alameda";"false";"zzpp034";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO  //Cali //CALLE 8A N° 23C-19 // FIREWALL EN CLIENTE //5 MBPS";"Cali //CALLE 8A N° 23C-19 - Rack 1 U2";"09/05/22 03:35:31"
"fw-cap_salud1";"true";"DNV0030";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORP//CORREO//FIREWALL CENTRALIZADO//TRIARA//Bogota    DNV0030";"";"26/08/22 09:41:51"
"fw-cem2";"true";"CNI0083";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOPORE COMERCIAL CORPO // CORREO  //BOGOTA  //TRIARA //SERVICIOS ESPECIALES DATACENTER (SERVICIOS PROFESIONALES DE SEGURIDAD)";"";"08/06/22 09:52:13"
"V21-BALANCEOALZ (mithrandir)";"false";"alu0055";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall telmex";"FIREWALL";"";"22/04/20 09:52:33"
"faz-sodexo";"false";"sqd0152";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"SOPORTE COMERCIAL CORPO // SIBERIA // DATACENTER TRIARA // SERVICIOS ESPECIALES DATACENTER (Servicios Profesionales de Seguridad) // FAZ      SQD0152";"TRIARA\BUNKER2\T6(AB)\20";"28/02/22 10:55:44"
"fw_gzm0261_fw-fanalca-gzm0124-0364-363-gzm0261";"true";"GZM0261";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BARRANQUILLA //CLLE77 # 59 -112 AUTOLAUREL //FIREWALL EN CLIENTE //8192";"SEDE CLIENTE_FANALCA";"22/04/23 07:03:33"
"fmg-spn-vm";"false";"sqh0399";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"SOPORTE COMERCIAL CORPO // CORREO  //BOGOTA //TRIARA //HOSTING (HOSTING VIRTUAL) //";"SEDE CLIENTE";"20/12/22 16:52:49"
"FW-VIVA1-IPS2(fw-viva1-ips1)";"true";"VAK0186";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP / BARRANQUILLA /  CARRERA 53 # 68B – 125, PISO 2 */  FIREWALL EN CLIENTE";"TRIARA\BUNKER4\AE5(AB)\29";"15/02/23 03:18:35"
"allot_upl0058_nx_unidaddevictimas";"true";"UPL0058";"netdevice";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COMERCIAL CORPO // CORREO // BOGOTÁ  // TRIARA // SERVICIOS ESPECIALES DATACENTER (SERVIDORES VIRTUALES WINDOWS) // 2048";"";"06/02/23 15:48:00"
"V03-PARADBACK (deimos)";"false";"parad06";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Servicio de Firewall + VPN C2S: FW Centralizado dedicado + IPS para una capacidad de 20 Mbps, incluye 8 VPN Client to Site IPSec";"";"19/08/20 23:16:49"
"V05-ALPOPUL(fw-cloud_aval_triara-aw13)";"true";"AAG0277";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // SAP 6000007219 // Bogotá // Triara // FIREWALL // 100M";"";"13/12/22 09:08:04"
"V20-FiduBckAsic (mithrandir)";"false";"fdo0162";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"sifiweb firewall centralizado dedicado";"SIFIWEB Firewall Centralizado Dedicado";"";"22/04/20 09:52:34"
"FW-INTRAWAY2(fw-intraway2)";"true";"TFM0500";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"CI- MEJORAMIENTO IW 2";"TRIARA\BUNKER4\AX13(AB)\6 TRIARA\BUNKER4\AX13(AB)\5";"10/06/22 12:18:36"
"V09-COMFEPRD (fw-chasis-2-bk3)";"false";"fena031";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"";"";"23/03/23 14:05:22"
"V084-TNCOL";"false";"tgh0024";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL PYME //   COTA // DATACENTER TRIARA /AUTOPISTA MEDELLIM // FIREWALL  UTM CENTRALIZADO";"";"06/12/21 03:31:23"
"V02-CirculoProd (mgmtvpnnodo2)";"false";"cej0024";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"MANAGED VPN";"No Administrado por CLARO //SOAV- CREACION DE 100 VPN - CIRCULO DE VIAJES UNIVERSAL S.A. // Se retira bajo T20967";"";"20/08/20 23:14:05"
"V02-Duarquint (mgmtvpnnodo2)";"false";"utq0005";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall telmex";"No Administrado por CLARO //firewall telmex";"";"22/04/20 09:52:36"
"fazvm64-colsanitas";"false";"cll0019";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"SOP COMERCIAL CORP // CORREO // HOSTING // IaaS // Servidores Virtuales // TRIARA  - BOGOTA CLL0019";"";"14/03/22 03:34:44"
"V07-AVVillasPro (fw-chasis-bk4)";"false";"avv1358";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"INTERNET DEDICADO TELMEX";"WVcheck - /Proyecto Comunicaciones Unificadas  - OTP FRONTEND";"";"18/08/20 23:21:49"
"FW_CENTRAL_EYN02-MEGA(fw_central_eyn01-mega)";"true";"TFM3252";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI_PROYECTO_FW_CENTRALIZADO_MEGACENTER_FISICO_2";"";"27/04/22 16:09:11"
"V25-BENEFCO";"false";"becoo10";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"SOP COMERCIL CORP // CORREO // SIBERIA // DATACENTER TRIARA // HOSTING (HOSTING VIRTUAL) HOSTING (ITO-IAAS)";"";"02/07/21 03:31:09"
"fw-efecty-pereira";"false";"efz0328";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX E-BUSINESS SERVICES";"SOP COMERCIAL CORP // CORREO // PEREIRA // CRA 9 # 18-12 // SERVICIOS ESPECIALES DATACENTER";"";"08/04/20 13:26:02"
"FW-COBOS_CONS1(fw-cobos_cons1)";"true";"CME0409";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO //  BOGOTA // Av. Cra 9  No. 131 A – 40  CLINICA COBOS // FIREWALL EN CLIENTE";"";"27/04/22 16:11:08"
"FW-CVU2(fw-cvu2.cvu.com)";"true";"DON0023";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // FIREWALL EN CLIENTE // DATA CENTER TRIARA - BOGOTA   DON0023";"TRIARA\BUNKER3\G7(AB)\23";"27/04/22 16:10:54"
"efecty-triara";"false";"efz0306";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // FUNZA // DATACENTER TRIARA // FIREWALL";"TRIARA\BUNKER1\C6(AB)\3";"25/05/22 17:55:55"
